dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1491951600,2017-04-11 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292,292.21,291.15,293.433,1020,,,88,3,33,,,,,75,803,Clouds,broken clouds,04d
1491955200,2017-04-12 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.88,292.25,291.15,292.466,1020,,,87,2.6,0,,,,,90,804,Clouds,overcast clouds,04d
1491958800,2017-04-12 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.23,292.16,290.15,292.15,1021,,,88,1.54,0,,,,,90,804,Clouds,overcast clouds,04n
1491962400,2017-04-12 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.68,291.08,290.15,291.681,1021,,,94,2.57,0,,,,,90,804,Clouds,overcast clouds,04n
1491966000,2017-04-12 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.54,291.61,289.613,291.45,1022,,,94,1.54,80,,,,,90,804,Clouds,overcast clouds,04n
1491969600,2017-04-12 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.41,290.68,289.504,291.15,1022,,,88,2.06,100,,,,,90,804,Clouds,overcast clouds,04n
1491973200,2017-04-12 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.29,290.88,288.974,291.15,1022,,,88,1.54,100,,,,,90,804,Clouds,overcast clouds,04n
1491976800,2017-04-12 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.05,290.71,288.793,290.35,1022,,,90,1.5,120,,,,,90,804,Clouds,overcast clouds,04n
1491980400,2017-04-12 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.75,290.15,288.153,290.35,1022,,,94,2.06,130,,,,,90,804,Clouds,overcast clouds,04n
1491984000,2017-04-12 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.04,289.44,288.116,289.25,1021,,,94,1.7,84,,,,,40,802,Clouds,scattered clouds,03n
1491987600,2017-04-12 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.34,290.19,287.885,290.35,1021,,,94,1.21,68,,,,,90,804,Clouds,overcast clouds,04n
1491991200,2017-04-12 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.22,289.32,287.57,290.15,1020,,,88,1.71,46,,,,,90,804,Clouds,overcast clouds,04n
1491994800,2017-04-12 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.48,290.3,288.028,290.35,1021,,,94,1.33,43,,,,,90,804,Clouds,overcast clouds,04n
1491998400,2017-04-12 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.8,290,287.91,291.15,1021,,,86,1.66,55,,,,,90,804,Clouds,overcast clouds,04n
1492002000,2017-04-12 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.78,289.8,288.58,290.35,1022,,,88,2.09,66,,,,,90,804,Clouds,overcast clouds,04d
1492005600,2017-04-12 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.38,291.02,289.57,291.15,1023,,,94,2.06,0,,,,,90,804,Clouds,overcast clouds,04d
1492009200,2017-04-12 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.53,292.21,291.15,292.15,1023,,,88,2.06,0,,,,,90,804,Clouds,overcast clouds,04d
1492012800,2017-04-12 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.59,292.6,292.15,293.75,1024,,,83,3.09,90,,,,,90,804,Clouds,overcast clouds,04d
1492016400,2017-04-12 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.78,294.18,293.15,294.25,1023,,,73,2.06,0,,,,,90,804,Clouds,overcast clouds,04d
1492020000,2017-04-12 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.93,295.12,294.15,295.35,1023,,,70,2.6,0,,,,,90,804,Clouds,overcast clouds,04d
1492023600,2017-04-12 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.17,296.74,295.459,297.15,1022,,,65,2.06,0,,,,,90,804,Clouds,overcast clouds,04d
1492027200,2017-04-12 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.98,297.47,295.679,297.55,1021,,,61,2.06,0,,,,,20,801,Clouds,few clouds,02d
1492030800,2017-04-12 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.43,297.76,296.386,298.75,1020,,,65,3.09,0,,,,,75,803,Clouds,broken clouds,04d
1492034400,2017-04-12 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.58,298.69,297.15,298.75,1020,,,65,2.06,0,,,,,75,803,Clouds,broken clouds,04d
1492038000,2017-04-12 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.65,298.06,297.15,298.322,1020,,,65,3.09,100,,,,,75,803,Clouds,broken clouds,04d
1492041600,2017-04-13 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.91,297.83,296.15,297.796,1020,,,66,2.1,90,,,,,90,804,Clouds,overcast clouds,04d
1492045200,2017-04-13 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.85,296.67,295.15,296.583,1020,,,69,2.06,90,,,,,1,800,Clear,sky is clear,01n
1492048800,2017-04-13 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.17,294.35,293.15,295.855,1020,,,73,2.57,96,,,,,1,800,Clear,sky is clear,01n
1492052400,2017-04-13 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.25,294.76,293.15,295.15,1021,,,78,2.74,114,,,,,75,803,Clouds,broken clouds,04n
1492056000,2017-04-13 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.13,293.99,293.15,295.15,1021,,,78,3.6,110,,,,,75,803,Clouds,broken clouds,04n
1492059600,2017-04-13 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.37,294.4,292.15,294.15,1021,,,83,2.06,140,,,,,90,804,Clouds,overcast clouds,04n
1492063200,2017-04-13 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.75,293.38,292.089,293.15,1021,,,89,2.93,147,,,,,90,804,Clouds,overcast clouds,04n
1492066800,2017-04-13 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.77,294.29,292.15,293.397,1021,,,93,2.1,120,,,,,90,804,Clouds,overcast clouds,04n
1492070400,2017-04-13 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.49,293.89,292.05,293.277,1021,,,93,2.1,140,,,,,90,804,Clouds,overcast clouds,04n
1492074000,2017-04-13 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.68,293.74,292.15,293.15,1021,,,89,2.28,140,,,,,90,804,Clouds,overcast clouds,04n
1492077600,2017-04-13 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.48,294.3,292.15,292.86,1021,,,93,1.5,90,,,,,90,804,Clouds,overcast clouds,04n
1492081200,2017-04-13 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.49,294.81,292.15,292.904,1021,,,93,0.79,84,,,,,90,701,Mist,mist,50n
1492084800,2017-04-13 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.51,294.56,292.15,292.988,1021,,,96,1.5,120,,,,,90,804,Clouds,overcast clouds,04n
1492088400,2017-04-13 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.14,295.47,292.15,294.15,1022,,,96,1.5,110,,,,,90,701,Mist,mist,50d
1492092000,2017-04-13 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.6,295.91,292.942,294.15,1022,,,93,1.5,120,,,,,90,804,Clouds,overcast clouds,04d
1492095600,2017-04-13 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.31,297.52,294.15,296.55,1023,,,83,1.54,0,,,,,90,804,Clouds,overcast clouds,04d
1492099200,2017-04-13 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.78,299.09,295.35,297.789,1023,,,81,2.1,0,,,,,75,803,Clouds,broken clouds,04d
1492102800,2017-04-13 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.95,298.37,297.15,298.75,1022,,,64,3.1,140,,,,,20,801,Clouds,few clouds,02d
1492106400,2017-04-13 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.8,299.13,298.15,299.25,1021,,,60,3.1,190,,,,,40,802,Clouds,scattered clouds,03d
1492110000,2017-04-13 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.35,299.66,298.15,300.35,1020,,,61,3.6,160,,,,,90,804,Clouds,overcast clouds,04d
1492113600,2017-04-13 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.83,298.89,299.05,301.15,1020,,,61,5.66,110,,,,,75,803,Clouds,broken clouds,04d
1492117200,2017-04-13 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.15,299.6,299.405,301.15,1019,,,54,4.12,140,,,,,40,802,Clouds,scattered clouds,03d
1492120800,2017-04-13 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.08,299.5,298.894,301.15,1018,,,54,4.12,120,,,,,75,803,Clouds,broken clouds,04d
1492124400,2017-04-13 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.02,298.14,298.15,300.15,1018,,,58,4.63,120,,,,,90,804,Clouds,overcast clouds,04d
1492128000,2017-04-14 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.89,297.18,297.15,298.651,1018,,,60,4.1,140,,,,,40,802,Clouds,scattered clouds,03d
1492131600,2017-04-14 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.12,296.61,296.15,297.826,1018,,,65,4.12,150,,,,,20,801,Clouds,few clouds,02n
1492135200,2017-04-14 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.57,295.93,294.15,296.518,1019,,,65,2.06,0,,,,,1,800,Clear,sky is clear,01n
1492138800,2017-04-14 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.34,294.28,293.15,295.35,1019,,,65,2.06,160,,,,,1,800,Clear,sky is clear,01n
1492142400,2017-04-14 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.12,291.52,292.15,294.25,1020,,,64,3.6,160,,,,,1,800,Clear,sky is clear,01n
1492146000,2017-04-14 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.1,291.56,291.15,293.15,1020,,,78,3.09,0,,,,,1,800,Clear,sky is clear,01n
1492149600,2017-04-14 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.56,291.74,290.15,292.55,1021,,,81,2.1,0,,,,,1,800,Clear,sky is clear,01n
1492153200,2017-04-14 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.3,290.53,287.15,292.55,1021,,,88,2.06,170,,,,,90,804,Clouds,overcast clouds,04n
1492156800,2017-04-14 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.9,291.34,289.15,292.55,1020,,,88,2.06,160,,,,,90,804,Clouds,overcast clouds,04n
1492160400,2017-04-14 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.25,291.83,290.15,292.15,1019,,,88,2.06,150,,,,,90,804,Clouds,overcast clouds,04n
1492164000,2017-04-14 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.38,292,290.15,292.15,1019,,,88,2.06,140,,,,,90,804,Clouds,overcast clouds,04n
1492167600,2017-04-14 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.17,292.08,290.15,292.15,1019,,,88,1.54,170,,,,,90,804,Clouds,overcast clouds,04n
1492171200,2017-04-14 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.11,292.63,290.15,292.15,1019,,,93,1.12,143,,,,,90,804,Clouds,overcast clouds,04n
1492174800,2017-04-14 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.3,292.26,290.15,292.15,1019,,,88,1.54,130,,,,,90,701,Mist,mist,50d
1492178400,2017-04-14 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.95,292.5,291.15,292.55,1020,,,94,3.09,140,,,,,90,701,Mist,mist,50d
1492182000,2017-04-14 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.38,294.92,292.15,295.032,1020,,,94,2.57,140,,,,,90,804,Clouds,overcast clouds,04d
1492185600,2017-04-14 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.59,295.95,294.15,296.45,1020,,,73,3.09,0,,,,,75,803,Clouds,broken clouds,04d
1492189200,2017-04-14 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.63,297.03,296.15,297.55,1020,,,69,3.09,160,,,,,75,803,Clouds,broken clouds,04d
1492192800,2017-04-14 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.61,299.11,297.632,299.15,1019,,,59,2.6,0,,,,,20,801,Clouds,few clouds,02d
1492196400,2017-04-14 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.65,299.76,298.15,299.25,1018,,,61,2.06,0,,,,,40,802,Clouds,scattered clouds,03d
1492200000,2017-04-14 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.82,299.52,298.562,300.35,1018,,,51,3.09,150,,,,,40,802,Clouds,scattered clouds,03d
1492203600,2017-04-14 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.58,300.19,299.15,301.45,1017,,,48,3.09,0,,,,,20,801,Clouds,few clouds,02d
1492207200,2017-04-14 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.29,300.88,299.15,301.15,1017,,,51,2.06,0,,,,,20,801,Clouds,few clouds,02d
1492210800,2017-04-14 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.97,299.39,298.15,301.15,1016,,,45,2.57,0,,,,,1,800,Clear,sky is clear,01d
1492214400,2017-04-15 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.05,298.29,298.15,300.15,1016,,,46,2.6,150,,,,,1,800,Clear,sky is clear,01d
1492218000,2017-04-15 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.27,296.77,296.15,298.15,1016,,,50,2.06,130,,,,,1,800,Clear,sky is clear,01n
1492221600,2017-04-15 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.74,295.8,294.15,296.791,1016,,,61,2.06,130,,,,,1,800,Clear,sky is clear,01n
1492225200,2017-04-15 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.95,294.37,293.15,296.15,1017,,,65,3.09,130,,,,,1,800,Clear,sky is clear,01n
1492228800,2017-04-15 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.15,293.63,293.15,295.15,1017,,,69,3.09,150,,,,,1,800,Clear,sky is clear,01n
1492232400,2017-04-15 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.88,293.64,293.15,294.25,1018,,,78,3.6,140,,,,,75,803,Clouds,broken clouds,04n
1492236000,2017-04-15 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.59,293.83,292.15,294.25,1018,,,81,3.1,160,,,,,90,804,Clouds,overcast clouds,04n
1492239600,2017-04-15 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.36,293.67,292.15,294.15,1018,,,83,3.09,160,,,,,90,804,Clouds,overcast clouds,04n
1492243200,2017-04-15 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.69,292.74,291.15,294.15,1017,,,83,3.09,0,,,,,90,804,Clouds,overcast clouds,04n
1492246800,2017-04-15 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.36,292.65,291.15,293.15,1017,,,88,3.09,0,,,,,90,804,Clouds,overcast clouds,04n
1492250400,2017-04-15 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.53,293.61,291.15,293.15,1017,,,88,2.06,160,,,,,90,804,Clouds,overcast clouds,04n
1492254000,2017-04-15 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.32,293.31,291.15,293.15,1017,,,88,2.06,0,,,,,90,804,Clouds,overcast clouds,04n
1492257600,2017-04-15 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.5,293.46,291.15,293.15,1017,,,87,2.1,0,,,,,90,804,Clouds,overcast clouds,04n
1492261200,2017-04-15 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.37,293.75,291.15,293.15,1018,,,88,1.54,0,,,,,90,804,Clouds,overcast clouds,04d
1492264800,2017-04-15 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.76,294.95,293.15,294.15,1018,,,83,2.06,180,,,,,90,804,Clouds,overcast clouds,04d
1492268400,2017-04-15 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.66,296.41,295.15,296.246,1018,,,73,2.57,160,,,,,75,803,Clouds,broken clouds,04d
1492272000,2017-04-15 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.62,298.12,296.15,297.295,1019,,,73,2.06,0,,,,,40,802,Clouds,scattered clouds,03d
1492275600,2017-04-15 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.07,298.65,297.15,299.15,1018,,,65,3.09,0,,,,,75,803,Clouds,broken clouds,04d
1492279200,2017-04-15 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.86,300.13,298.15,299.25,1018,,,62,2.1,0,,,,,40,802,Clouds,scattered clouds,03d
1492282800,2017-04-15 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.3,300.64,298.561,301.15,1017,,,55,3.09,180,,,,,75,803,Clouds,broken clouds,04d
1492286400,2017-04-15 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.79,301.32,299.373,301.45,1016,,,55,3.09,170,,,,,75,803,Clouds,broken clouds,04d
1492290000,2017-04-15 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.56,300.29,300.15,301.45,1016,,,58,4.63,150,,,,,75,803,Clouds,broken clouds,04d
1492293600,2017-04-15 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.64,300.27,300.019,301.45,1015,,,54,4.12,140,,,,,75,803,Clouds,broken clouds,04d
1492297200,2017-04-15 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.86,299.62,299.955,301.45,1015,,,55,5.66,140,,,,,75,803,Clouds,broken clouds,04d
1492300800,2017-04-16 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.79,300.4,299.15,300.15,1015,,,56,2.6,0,,,,,40,802,Clouds,scattered clouds,03d
1492304400,2017-04-16 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.6,298.61,297.15,299.15,1015,,,61,3.6,150,,,,,1,800,Clear,sky is clear,01n
1492308000,2017-04-16 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.09,296.24,296.15,297.603,1016,,,69,5.14,150,,,,,40,802,Clouds,scattered clouds,03n
1492311600,2017-04-16 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.95,295.73,295.15,296.45,1017,,,73,4.12,160,,,,,1,800,Clear,sky is clear,01n
1492315200,2017-04-16 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.99,294.41,294.15,295.35,1017,,,78,4.72,167,,,,,20,801,Clouds,few clouds,02n
1492318800,2017-04-16 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.58,294.97,293.15,295.35,1017,,,78,3.09,170,,,,,75,803,Clouds,broken clouds,04n
1492322400,2017-04-16 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.46,294.95,293.15,295.15,1017,,,84,3.6,180,,,,,90,804,Clouds,overcast clouds,04n
1492326000,2017-04-16 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.43,296.26,293.15,295.15,1017,,,83,1.54,0,,,,,90,804,Clouds,overcast clouds,04n
1492329600,2017-04-16 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.46,295.94,293.15,295.15,1017,,,83,2.06,0,,,,,90,804,Clouds,overcast clouds,04n
1492333200,2017-04-16 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.43,295.54,293.15,295.15,1016,,,83,2.57,0,,,,,90,804,Clouds,overcast clouds,04n
1492336800,2017-04-16 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.86,295.97,293.15,294.35,1015,,,89,1.5,0,,,,,40,802,Clouds,scattered clouds,03n
1492340400,2017-04-16 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.71,295.17,292.15,294.424,1016,,,87,2.1,0,,,,,90,804,Clouds,overcast clouds,04n
1492344000,2017-04-16 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.73,295.2,292.15,294.404,1016,,,87,2.1,0,,,,,90,804,Clouds,overcast clouds,04n
1492347600,2017-04-16 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.96,295.64,293.15,294.564,1017,,,88,2.06,0,,,,,90,804,Clouds,overcast clouds,04d
1492351200,2017-04-16 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.14,296.92,294.454,295.35,1017,,,83,2.06,170,,,,,75,803,Clouds,broken clouds,04d
1492354800,2017-04-16 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.59,297.83,295.95,297.551,1018,,,78,3.09,0,,,,,75,803,Clouds,broken clouds,04d
1492358400,2017-04-16 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.73,297.29,297.05,299.15,1018,,,74,5.66,150,,,,,40,802,Clouds,scattered clouds,03d
1492362000,2017-04-16 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.03,300.37,298.401,299.25,1018,,,65,2.57,0,,,,,40,802,Clouds,scattered clouds,03d
1492365600,2017-04-16 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.28,301.16,298.75,300.15,1017,,,66,2.1,0,,,,,40,802,Clouds,scattered clouds,03d
1492369200,2017-04-16 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.89,301.61,298.955,300.35,1017,,,62,2.06,0,,,,,75,803,Clouds,broken clouds,04d
1492372800,2017-04-16 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.83,302.23,299.579,301.45,1016,,,62,3.09,0,,,,,75,803,Clouds,broken clouds,04d
1492376400,2017-04-16 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.99,301.61,299.837,301.45,1016,,,58,3.6,170,,,,,40,802,Clouds,scattered clouds,03d
1492380000,2017-04-16 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.36,301.4,300.138,302.15,1015,,,55,4.12,150,,,,,1,800,Clear,sky is clear,01d
1492383600,2017-04-16 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.13,302.52,299.875,302.15,1015,,,55,2.06,0,,,,,40,802,Clouds,scattered clouds,03d
1492387200,2017-04-17 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.84,300.23,299.15,300.178,1015,,,60,3.6,140,,,,,40,802,Clouds,scattered clouds,03d
1492390800,2017-04-17 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.52,297.48,297.15,299.296,1015,,,65,5.66,150,,,,,90,804,Clouds,overcast clouds,04n
1492394400,2017-04-17 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.18,297.57,296.15,298.251,1016,,,74,4.12,150,,,,,20,801,Clouds,few clouds,02n
1492398000,2017-04-17 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.05,296.33,295.15,296.693,1016,,,78,4.12,160,,,,,1,800,Clear,sky is clear,01n
1492401600,2017-04-17 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.46,295.05,294.15,296.15,1017,,,73,4.12,160,,,,,1,800,Clear,sky is clear,01n
1492405200,2017-04-17 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.08,295.4,293.15,295.35,1018,,,83,2.06,0,,,,,90,804,Clouds,overcast clouds,04n
1492408800,2017-04-17 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.31,295.78,293.15,295.15,1017,,,84,2.1,0,,,,,90,804,Clouds,overcast clouds,04n
